video_id,date,title,transcript,clean_text,views,likes,comments,shares,saves,duration,word_count,year,month,quarter,engagement,engagement_rate_%,like_rate_%,views_per_sec,pos_words,neg_words,polarity,sentiment,emotion
7217397119257300250,2023-04-02,Η Ελλάδα έχει σύνορα 🇬🇷 #fyp #tiktokgreece ,Αυτό το αποτρεπτικό εμπόδιο το οποίο βλέπουμε εδώ στην περιοχή των φερών κατασκευάστηκε από την κυβέρνησή μας προκειμένου να προστατεύσουμε τα σύνορα της πατρίδας μας στο οποία ταυτόχρονα είναι και σύνορα της Ευρώπης. Σκοπός μας είναι να επεκτείνουμε το εμπόδιο αυτό κατά μήκος του ποταμού ευρώ τελικά θα είναι ένα έργο μήκος 140 χιλιομέτρων. Είναι απαραίτητο σήμερα η χώρα μας να μπορεί να προστατεύσει τα σύνορά της έτσι ώστε να μπορεί να ελέγχει το ποιος μπαίνει στην πατρίδα μας και αυτοί οι οποίοι μπαίνουν στην πατρίδα μας να μπορούν να μπαίνουν μόνο νόμεμα ώστε να μην ξαναζύσουμε ποτέ αυτά τα οποία ζήσαμε τον Μάρτιο του 1920 όταν κάποια επιχείρησαν να εργαλοποιήσουν απελπισμένους ανθρώπους και να τους ενθαρρύνουν ουσιαστικά να εισβάλλουν μαζικά στο ελληνικό έδαφος θέτοντας αυτόν τον τρόπο σε κίνδυνο την εθνική κυριαρχία. Γι' αυτό και το έργο με αυτό το οποίο βλέπουμε σήμερα είναι τόσο σημαντικό.,αποτρεπτικ εμποδι βλεπ περιοχ φερ κατασκευαστηκ κυβερνησ προκειμεν προστατευσ συνορ πατριδ ταυτοχρον συνορ ευρωπ σκοπ επεκτειν εμποδι μηκ ποταμ ευρω τελικ εργο μηκ χιλιομετρ απαραιτητ σημερ χωρα προστατευσε συνορ ελεγχε μπαινε πατριδ μπαιν πατριδ μπορ μπαιν νομεμ ξαναζυσ ζησαμ μαρτι επιχειρ εργαλοποιησ απελπισμεν ανθρωπ ενθαρρυν ουσιαστικ εισβαλλ μαζικ ελληνικ εδαφ θετ τροπ κινδυν εθνικ κυριαρχι εργο βλεπ σημερ σημαντικ,687600,29900,1535,1156,915,58,147,2023,4,2023Q2,33506,4.873,4.348,11855.2,0,2,-1.0,negative,ουδέτερο
7218263122790976795,2023-04-04,Σήμερα είναι η Παγκόσμια Ημέρα Αδέσποτων άρα και του Peanut! 🥜  Βάλτε...,Πρόκειται ότι όχι όλα μπορούν να είναι κομμάτια.,προκειτα μπορ κομματι,1000000,57400,2134,34900,3563,22,8,2023,4,2023Q2,97997,9.8,5.74,45454.5,0,0,0.0,neutral,ουδέτερο
7218622791006883099,2023-04-05,"Ξέρετε για το Πρόγραμμα ""Σπίτι μου""; #fyp #tiktokgreece ","Λοιπόν, επειδή ξέρω πως εδώ είστε οι περισσότεροι νέοι και ένα από τα προβλήματα που αντιμετωπίζετε είναι τις στέγεις πρέπει να σας πω για το πρόγραμμα «Σπίτιμο» γιατί ίσως σας αφορά. Τι είναι λοιπόν αυτό το πρόγραμμα. Νέοι και νέα ζευγάρια, ηλικίας 25-39 έχουν πια τη δυνατότητα να αγοράσουν το δικό τους σπίτι. Πώς? Με χαμηλότοκα στεγαστικά δάνεια που επειδή επιδοτούντα το κράτος θα έχουν μηνέα δώσει μικρότερη από ένα ενίκιο με τη διαφορά ότι πληρώνουν για το δικό τους σπίτι. Έτσι σας βοηθάμε στα πρώτα αλλά και πιο σημαντικά σας βήματα.",περισσοτερ νεοι προβλη αντιμετωπιζ στεγ προγραμμ σπιτιμ αφορ προγραμμ νεοι νεα ζευγαρι ηλικ πια δυνατ αγορασ σπιτ χαμηλοτοκ στεγαστικ δανει επιδοτουντ κρατ μηνε μικροτερ ενικι διαφορ πληρων σπιτ βοηθαμ πρωτ σημαντικ βηματ,1900000,75200,5303,16900,6921,30,92,2023,4,2023Q2,104324,5.491,3.958,63333.3,0,1,-1.0,negative,ουδέτερο
7220435926940388635,2023-04-10,Τι είναι ο ατομικός κουμπαράς; #fyp #tiktokgreece ,"Καλό μεσημέρι από τη Θεσσαλονίκη. Σήμερα θέλω να σας πω για τον ατομικό κουμπάρα. Τι είναι αυτό? Αφορά τους νέους και την επικουρική συνταξή σας. Στον ατομικό κουμπάρα μαζεύονται όσα πληρώνετε εσείς ως εργαζόμενοι. Κανένας άλλος δεν μπορεί να τον ακήξει. Τον βλέπετε να αυξάνεται με τον καιρό και έχετε τον έλεγχο του μέσα από το app myteca.gov.gr αποταμιεύετε και επενδίετε για τη δική σας μελλοντική συνταξή. Στο τέλος, η επικουρική σας συνταξή θα είναι η υψηλότερη κατά 43-68%. Ξέρω ότι η επικουρική συνταξή είναι ένα περίπτωπο θέμα. Εάν θέλετε, γράψτε μου τις ερωτήσεις σας. Θα χαρώ να τις απαντήσω.",καλο μεσημερ θεσσαλονικ σημερ ατομικ κουμπαρ αφορ νεο επικουρικ συνταξ ατομικ κουμπαρ μαζευ οσα πληρων εργαζομεν κανεν ακηξε βλεπ αυξανετα καιρ ελεγχ app myteca gov αποταμιευ επενδι μελλοντικ συνταξ τελ επικουρικ συνταξ υψηλοτερ επικουρικ συνταξ περιπτωπ θελ γραψτ ερωτησ χαρω απαντησ,1400000,45400,3704,7514,4219,42,100,2023,4,2023Q2,60837,4.346,3.243,33333.3,6,0,1.0,positive,ουδέτερο
7221064797297724698,2023-04-12,Ευχαριστώ πολύ την Άννα και την Έλενα για την όμορφη συζήτηση.  Ο «Πρ...,"Πώς είσαι, πώς τα βρήκατε, πώς τα πάτε, καλά, καλά. Θέλω να σας δείξω τα μετάλια μου. Έλα να μου τα δείξεις, θα πρέπει να μεγαλώσουμε εδώ πέρα. Δύο Παρολυμπιακά και τα άλλα είναι παγκόσμια, Ευρωπαϊκά και καλύπα. Ευχαριστούμε πολύ που αυτό που είπαμε το κάναμε δράξη. Και ευχαριστώ που βλέπω ότι έχετε αναπτύξει μια πολύ ωραία σχέση. Θα φύγω με κάποια στιγμή και τι θα γίνει με τα παιδιά μας. Ήταν μια ανάσα για μας, για τους γονείς. Θα πάω εγώ, τα θέλω να δω εδώ πώς κινείσαι καλά στην παιδιά.",βρηκατ πατε καλα καλα δειξ μεταλι ελα δειξ μεγαλωσ περα παρολυμπιακ παγκοσμι ευρωπαικ καλυπ ευχαριστ ειπαμ καναμ δραξ ευχαριστ βλεπ αναπτυξε ωραι σχεσ φυγω στιγμ παιδι ανασ γον παω κινεισα καλα παιδι,305500,6442,247,119,179,64,92,2023,4,2023Q2,6987,2.287,2.109,4773.4,3,0,1.0,positive,ουδέτερο
7222594257662659867,2023-04-16,Χρόνια πολλά! #fyp #tiktokgreece ,"Χριστός Ανέστη, χρόνια πολλά, ευχόμαστε ότι καλύτερος εσάς, στις οικογένειές σας και τώρα ήρθε η ώρα να ασχοληθούμε με το αρμή και με το ποπορέτσι. Να περνάτε καλά!",χριστ ανεστ ευχ καλυτερ οικογενε ηρθε ωρα ασχοληθ αρμη ποπορετσ περνατ καλα,2300000,86000,5187,24800,3711,14,28,2023,4,2023Q2,119698,5.204,3.739,164285.7,2,0,1.0,positive,ουδέτερο
7223824085908819227,2023-04-19,Εσείς ξέρετε για το πρόγραμμα «Φώφη Γεννηματά;» #fyp #tiktokgreece ,"Καλησπέρα από την Κερκυρά, θέλω σήμερα να σας πω κάτι πολύ σημαντικό αλλά και να σας ρωτήσω κάτι. Ένα πρόγραμμα υγείας με ιδιαίτερη σημασία είναι το πρόγραμμα ΦΟΦΥ Γενηματά. Δωρεάν, πρός συγκυτοματικού ελέγχου για τον καρκίνο του μαστό. Θέλω να ζητήσω από εσάς να κάνετε αυτή την υπεθύμιση στις γυναίκες του περιβαλλοντός σας, τις μητέρες σας, τις γιαγιάδες σας. Πώς ζητούν οι το πρόγραμμα? Οι γυναίκες ηλικιές από 50-69 ετών λαμβάνουν πλέον αυτόματα SM στο κοινό τους, αν έχουν ΆΕΛΙ στα ογράφηση, με το παραπεμπτικό για να κάνουν μαστογραφία. Δωρεάν, είτε σε δημόσιο είτε σε διωτικόφορια. Αν δεν έχουν ΆΕΛΙ, μένουν στο site www.mastografia.gar.gr, βλέπουν τα συνεργαζόμενα διαγνωστικά κέντρα και κλείνουν αυτόματα το ραντεβού τους, δίνοντας μόνο το AMCA τους. Το παραπεμπτικό τους βρίσκεται ήδη μέσα στο σύστημα. Τόσο απλά. Μέχρι τώρα, μέσω του προγράμματος αυτού, έχουν γίνει 120.000 έλεγχοι. Και κυρίως, έχουν εντοπιστεί πάνω από 7.500 περιστατικά σε πρόεμμο στάδιο, με πολύ καλή πρόγνωση θεραπείας. Ξέρω ότι εξετάσεις προκαλούν παντάγχος, όμως η πρόληψη σώζει. Και στόχος μας είναι να επεκτείνουμε το προσυνδοματικό έλεγχο και σε άλλες ασθενίες.",καλησπερ κερκυρ σημερ σημαντικ ρωτησ προγραμμ υγε ιδιαιτερ σημασι προγραμμ φοφυ γενη δωρε συγκυτοματικ ελεγχ καρκιν μαστ ζητησ υπεθυμισ γυναικ περιβαλλοντ μητερ γιαγιαδ ζητ προγραμμ γυναικ ηλικ ετων λαμβαν πλε αυτο κοιν αελι ογραφησ παραπεμπτικ μαστογραφι δωρε δημοσι διωτικοφορι αελι μεν site www mastografia gar βλεπ συνεργαζομεν διαγνωστικ κεντρ κλειν αυτο ραντεβ διν amca παραπεμπτικ βρισκετα συστημ μεσω προγραμ ελεγχ κυριω εντοπιστε περιστατικ προεμμ σταδι καλη προγνωσ θεραπε εξετασ προκαλ πανταγχ προληψ σωζε στοχ επεκτειν προσυνδοματικ ελεγχ ασθεν,851900,35600,1704,3390,1355,71,178,2023,4,2023Q2,42049,4.936,4.179,11998.6,1,0,1.0,positive,ουδέτερο
7225223340674288923,2023-04-23,#εκλογές Ξεκινάμε από την Κρήτη! #fyp #tiktokgreece ,"Ξεκινήσαμε την προηγητική μας εξαντία από την Κρήτη, από τα Χανιά, από το Ρέφινο, από τον Ράκλιο ετοιμάζομαι τώρα να επιβάσω στο αεροπλάνο για να γυρίσω πίσω στην Αθήνα αλλά για μένα είναι πάντα μια ξεχωριστή χαρά όταν έρχομαι στον τόπο μου. Η Κρήτη είναι ένα μέρος που προσφέρει παιματικά τα πάντα, όχι μόνο καταπληκτικές θάλασσες αλλά απίθανα βουνά, θαυμάσιο φαγητό και κυρίως πολύ ιδιαίτερους ανθρώπους με τους οποίους έχω πάτε με πολύ ξεχωριστή σχέση, την οποία πάντα θέλω να κρατάω ιδιαίτερα ζωντανή.",ξεκινησαμ προηγητικ εξαντι κρητ χανι ρεφιν ρακλι ετοιμαζομα επιβασ αεροπλαν γυρισ αθην μενα ξεχωριστ χαρα ερχομα τοπο κρητ μερ προσφερε παιματικ καταπληκτικ θαλασσ απιθαν βουν θαυμασι φαγητ κυριω ιδιαιτερ ανθρωπ οποι πατε ξεχωριστ σχεσ κρατα ιδιαιτερ ζωνταν,705100,25000,1618,1408,582,34,83,2023,4,2023Q2,28608,4.057,3.546,20738.2,1,0,1.0,positive,χαρά
7227055864631381274,2023-04-28,Ομιλίες 💡 #fyp #tiktokgreece ,"Θέλω να ρωτάει πόσο πολύ ασχολτούμε με τις ομιλίες μου, αν τις γράφω εγώ, όπως τις γράφει κάποιος άλλος. Η απάντηση είναι ότι υπάρχουν δύο είδες ομιλίες. Οι ομιλίες από στήθους, προφορώς δεν τις γράφει κανείς, αυτές προκύπτουν ανάλογα με το μέρος στο οποίο βρίσκομαι, τα ιδίτερα θέματα, τα οποία θέλω να δείξω. Και βέβαια, οι μεγάλες οι ομιλίες, οι οποίες μπορεί να είναι προετοιμασμένες, Έχω έναν άνθρωπο που έχω δυθάει να τις γράφω. Αν δεν, γιατί κάνεις πολύ σημαντικές ομιλίες σε ένα σημαντικό κομμάτι. Καταλείμουν τελικά τα ομιλίες. Γράφω εγώ ο ίδιος όσο με ομιλίες, αντί δεύτες στη Θεσσαλονίκη, την ομιλία που έχω γράψει, είναι ομιλίες που τελικά τις γράφω ο ίδιος, θέλω πάντα οι ομιλίες μου να αποτυπώνουν αυτά τα οποία, Πραγματικά, πιστεύω και να έχουν την προσωπική μου πινελιά. Τώρα μπήκαμε σε ένα τουρελ και δεν έχω ιδέα τι φαίνεται.",ρωταε ασχολτ ομιλ γραφ γραφε απαντησ ειδ ομιλ ομιλ στηθ προφορω γραφε προκυπτ αναλογ μερ βρισκομα ιδιτερ θεματ δειξ μεγαλ ομιλ προετοιμασμεν ανθρωπ δυθαε γραφ σημαντικ ομιλ σημαντικ κομματ καταλειμ τελικ ομιλ γραφ ομιλ δευτ θεσσαλονικ ομιλι γραψε ομιλ τελικ γραφ ομιλ αποτυπων πραγματικ πιστευ προσωπικ πινελι μπηκαμ τουρελ ιδεα φαινετα,951200,32700,1497,1287,855,48,143,2023,4,2023Q2,36339,3.82,3.438,19816.7,0,0,0.0,neutral,ουδέτερο
7227519304848248090,2023-04-29,«Γιατί άνοιξε TikTok❓» #kyriakosmitsotakis ,"Αν είχες απαιναντήσει τον Κυριακό Μετσοτάκη τι θα το ρωτούσες. Γιατί άνοιξα TikTok. Σε νούριο κόλπο είναι αυτό τώρα, τι δεν κατάλαβα. Από τσιά μου άνοιξα ψήφιστα. Άπτω ρε τι γίνεται. Βλέπει τώρα τη νεολέψη φύζει. Και ότι είμαστε άνοιξα στο TikTok και βλέπουν εγώ. Και λέει, άνοιξω κι εγώ να πάρω ψήφιστα από εκεί και καλά τώρα αυτός. Αλλά ξέρει τα πάρει. Λοιπόν, άνοιξα το TikTok γιατί είναι ο πιο άμεσος τρόπος επικοινωνίας με τη νέα γενιά. Αφού εσείς είσαι στο TikTok και αποκένει ενημερώνεστε πρέπει και εγώ να είμαι στο TikTok για να μπορώ να επικοινωνώ μαζί σας, να απαντώ σε ερωτήσεις σας και να μπορώ να προσπαθώ και εγώ να περνάω τα δικά μου μηνύματα. Πάντως σε κάθε περίπτωση, μιας και είμαι στο TikTok και εσείς βλέπετε TikTok, να σας ζητήσω να πάτε να ψηφίσετε σε εκλογές, ψηφίσετε ό,τι θέλετε, αρκεί να μην απέχετε. Και ό,τι ερωτήσεις έχετε βέβαια, εδώ πέρα είμαι μέσω video reply να προσπαθώ να τους απαντώ.",απαιναντησε κυριακ μετσοτακ ρωτουσ ανοιξ tiktok νουρι κολπ καταλαβ τσια ανοιξ ψηφιστ απτω βλεπε νεολεψ φυζε ανοιξ tiktok βλεπ ανοιξ παρω ψηφιστ καλα ξερε παρε ανοιξ tiktok αμεσ τροπ επικοινων νεα γενι tiktok αποκενε ενημερων tiktok επικοινων απαντ ερωτησ προσπαθ περνα μηνυ παντω περιπτωσ tiktok βλεπ tiktok ζητησ πατε ψηφισ εκλογ ψηφισ θελ αρκε απεχ ερωτησ περα μεσω video reply προσπαθ απαντ,4200000,194300,9547,59500,14497,49,163,2023,4,2023Q2,277844,6.615,4.626,85714.3,1,0,1.0,positive,ουδέτερο
7228161926918884634,2023-05-01,10 φιλεργατικές πολιτικές που έχουμε υλοποιήσει. #fyp #tiktokgreece ,"Λοιπόν, κυκλοφορεί μια θύμη πως φιλοεργατικές πολιτικές είναι μόνο οι αριστερές πολιτικές. Είμαι εδώ για να κάνω re-battle, για να το διαψεύσω. Και να σας πω στα γρήγορα, δέκα φιλοεργατικές πολιτικές που έχουμε υλοποιήσει. Πρώτον, θεσπήσαμε την ψηφιακή καρτα εργασίας για να προστατεύσουμε τους εργαζόμενους από απλήρωτες υπηρεωριές και από ανασφάλιση εργασία. Δεύτερον, αναβαθμίσαμε την επιθεώληση εργασίας ανεξάρτητα αρχή, με ψηφιακούς ελέγχους και διασταυρώσεις, για να βρούμε όσους εργοδότες δεν δηλώνουν τους εργαζόμενους τους. Τρίτον, κάναμε το επίδωμα εργείας, επίδωμα εργασίας, για ταχύτερη επανένταξη στην αγορά εργασίας. Τέταρτον, επενδύουμε πάνω από ένα δίσ ευρώ για προγράμματα κατάρτισης, 700.000 νέων εργαζόμενων και ανέργων, ώστε να αποκτήσουν σύγχρονες εξιότητες. Πέμπτον, θεσπήσαμε πλαίσιο διοντολογίας και αυστηρές κυρώσεις για τη σεξουαλική παρενόχληση, αλλά και τον εκφοβισμό στην αγορά εργασίας. Έκτον, επεκτείνουμε τις γονικές άδειες και την άδεια μητρότητα σε γυναίκες ελεύθερες επαγγελματίες. Δώσαμε για πρώτη φορά, το τονίζω για πρώτη φορά, άδεια πατρότητας και προστατεύουμε από την απόλυση των νέων πατέρων. Εύδομον, θεσπήσαμε το δικαίωμα στην τηλερασία και την αποσύνδεση. Όδον, δώσαμε δικαιώματα συνδικαλιστικά στους εργαζόμενους σε πλατφόρμες και πρόστετα δικαιώματα σε courier και διανομής φαγητού delivery. Έναντον, εξισώσαμε την αποζημίωση απόλυσης για τους εργοτοτεχνίτες με τους υπόλοιπους εργαζόμενους και φυσικά δέκατον, αυξίσαμε τον κατότο το μιστό κατά 20% από τα 650-780 ευρώ. Είχα και άλλα να σας λέω, αλλά να μην σας κουράσω. Καλή εργατική Πρωτομαγιά σε όλους και καλό μήνα.",κυκλοφορε θυμη φιλοεργατικ πολιτικ αριστερ πολιτικ battle διαψευσ γρηγορ δεκα φιλοεργατικ πολιτικ υλοποιησε πρωτ θεσπησαμ ψηφιακ καρτ εργασ προστατευσ εργαζομεν απληρωτ υπηρεωρ ανασφαλισ εργασι δευτερ αναβαθμισαμ επιθεωλησ εργασ ανεξαρτητ αρχη ψηφιακ ελεγχ διασταυρωσ βρουμ οσο εργοδοτ δηλων εργαζομεν τριτ καναμ επιδωμ εργε επιδωμ εργασ ταχυτερ επανενταξ αγορ εργασ τεταρτ επενδυ δισ ευρω προγραμ καταρτισ νεων εργαζομεν ανεργ αποκτησ συγχρον εξιοτητ πεμπτ θεσπησαμ πλαισι διοντολογ αυστηρ κυρωσ σεξουαλικ παρενοχλησ εκφοβισμ αγορ εργασ εκτ επεκτειν γονικ αδε αδει μητρ γυναικ ελευθερ επαγγελματ δωσαμ πρωτ τονιζ πρωτ αδει πατρ προστατευ απολυσ νεων πατερ ευδομ θεσπησαμ δικαιωμ τηλερασι αποσυνδεσ οδον δωσαμ δικαιω συνδικαλιστικ εργαζομεν πλατφορμ προστετ δικαιω courier διανομ φαγητ delivery εναντ εξισωσαμ αποζημιωσ απολυσ εργοτοτεχνιτ υπολοιπ εργαζομεν φυσικ δεκατ αυξισαμ κατοτ μιστ ευρω κουρασ καλη εργατικ πρωτομαγι καλο μηνα,886500,32400,2577,1846,1213,92,228,2023,5,2023Q2,38036,4.291,3.655,9635.9,3,0,1.0,positive,ουδέτερο
7228632643468840218,2023-05-02,Η προεκλογική εκστρατεία πίσω απο τις κάμερες 🎥 #TikTokDocumentary  #...,"Σκέψτε να σας δείξω πως είναι πραγματικά μια προϊκλογική εξρατεία πίσω από τις κάμερες. Τα ωραία, τα άσχημα, τα πρόπτα. Δεν βγάζει κρύο εδώ, δεν ξέρω. Αυτό δηλαδή που αποκαλούμε backstage. Δεν έχει ξαναγίνει, αλλά είμαι σίγουρος ότι θα το βρούμε.",σκεψτ δειξ πραγματικ προικλογικ εξρατει καμερ ωραι ασχημ προπτ βγαζε κρυο αποκαλ backstage ξαναγινε σιγουρ βρουμ,1200000,53600,2646,7776,2054,38,41,2023,5,2023Q2,66076,5.506,4.467,31578.9,0,0,0.0,neutral,ουδέτερο
7228906994437000474,2023-05-03,«Τι γίνεται με την ακρίβεια❓» #KiriakosMitsotakis ,"Τι θα έλεγες αν έχεις προσθέσει τον Κυριακό Μητσοτάκη. Εεεεεε, κύριος θα ρώταγα πώς πάνε τα θέματα με τις τιμές διότι εδώ και δύο χρόνια λέει δεν θα υπάρχουν άλλες αυξήσεις όμως ο μόνο που δεν βλέπουμε κάποια αλλαγή όλα αυξάνονται και μας εκφέρει όλες σε μια πολύ δύσκολη κατάσσηση. Έχεις δίκιο, η ακρίβεια είναι το σημαντικότερο πρόβλημα που αντιμετωπίζουμε σήμερα βέβαια πρέπει να σου πω ότι είναι μια εισαγόμενη ακρίβεια η οποία οφείλεται αποκλειστικά στον πόλεμο στην Ουκρανία. Από και και πέρα, εμείς κάνουμε ό,τι μπορούμε να στηρίξουμε την κοινωνία το ξέρεις και εσύ έχουμε δώσει πολλά επιδόματα βοήθειας market pass, στηρίξει συστημές στο ρεύμα θα εξακολουθούμε να το κάνουμε όσο καλύτερα μπορούμε και θα προσπαθούμε πάντα να στηρίζουμε την κοινωνία και ειδικά τους πιο αντύναμους έως ότου αφήσουμε πίσω μας αυτή την περιπέτεια.",ελεγ προσθεσε κυριακ μητσοτακ εεεεε κυρι ρωταγ πανε θεματ τιμ αυξησ βλεπ αλλαγ αυξαν εκφερε δυσκολ κατασσησ δικι ακριβει σημαντικοτερ προβλημ αντιμετωπ σημερ εισαγομεν ακριβει οφειλετα αποκλειστικ πολεμ ουκρανι περα μπορ στηριξ κοινωνι επιδο βοηθε market pass στηριξε συστημ ρευμ εξακολουθ καλυτερ μπορ προσπαθ στηρ κοινωνι ειδικ αντυναμ οτου αφησ περιπετει,1600000,70000,3649,4308,3773,43,135,2023,5,2023Q2,81730,5.108,4.375,37209.3,4,3,0.1429,positive,ουδέτερο
7229388161959365915,2023-05-04,17 ημέρες για τις εκλογές #TikTokDocumentary  #BTS #ElectionDiaries #...,"Όχι, όχι. Δεν θα μου πράξει αυτό που θα κάνω. Βουζ, διαπιστώνω ότι έλπε πως τα ασφαλιά μου έχει ένα σακάκι το οποίο μου ταιριαζε δεχτυπώς. Τα σακάκι μου. Κυρίσω το σακάκι στο Στέφανο. Σε αυτές τις περιοδίες ακούω και πράγματα τα οποία έχουν να κάνουν με προβλήματα της περιοχής. Σας πω μέσα στο σχηματάρι με πλησιασμένα ένα νέο κορίτσο και μου επισχύμαν ότι στο σχηματάρι στο κεντρολίες δεν έχουν ασθενοφόρου και πρέπει να το λύσουν.",πραξε βουζ διαπιστων ελπε ασφαλι σακακ ταιριαζ δεχτυπω σακακ κυρισ σακακ στεφαν περιοδ ακου προβλη περιοχ σχηματαρ πλησιασμεν νεο κοριτσ επισχυμ σχηματαρ κεντρολ ασθενοφορ λυσ,1400000,59500,1873,11500,3021,71,76,2023,5,2023Q2,75894,5.421,4.25,19718.3,0,1,-1.0,negative,ουδέτερο
7229718179822472474,2023-05-05,«Τι γίνεται με τις άθλιες συνθήκες εργασίας για όσους δουλεύουν σεζόν...,"Αν είχες απέναντι στον Κυριακό Μετσοτάκι, τι ερώτηση θα το έκανες? Για τσεζόν που όλοι χειροποιούνται τα μικρά κι ο παιδιάς μου έλεγε να κάνει για τις άλλες συνθήκες των νέων που δουλεύουν σε ζών 15 ώρες κάθε μέρα σχεδόν. Λοιπόν, εδώ τα πράγματα είναι πολύ απλά. Όποιος εργοδότης κάνει κατά χρυσή της εξουσίας του, δεν κολλάει ένσημα, θα τους σακίσουμε. Θα κάνουμε πολλούς περισσότερους ελέγχους. Είναι αδιανόητο αυτή τη στιγμή να πηγαίνουν να δουλεύουν, να δουλεύουν ανασφάλιστοι και να είναι σε άθλιες συνθήκες εργασίας και διαμονής.",απεναντ κυριακ μετσοτακ ερωτησ εκαν τσεζ χειροποιουντα μικρ παιδ ελεγ συνθηκ νεων δουλευ ζων ωρες εργοδοτ χρυσ εξουσ κολλαε ενσημ σακ πολλ περισσοτερ ελεγχ αδιανοητ στιγμ πηγαιν δουλευ δουλευ ανασφαλιστ αθλ συνθηκ εργασ διαμον,1700000,64700,2700,5568,3323,31,87,2023,5,2023Q2,76291,4.488,3.806,54838.7,0,0,0.0,neutral,ουδέτερο
7230410560821595419,2023-05-07,14 ημέρες για τις εκλογές #BTS #KyriakosMitsotakis #TikTokDocumentary ,Το θέμα να μην κάνεις λάθος στην πόλη που είσαι να πεις Συμβεί αυτός σε άλλους να πεις Όσο χαίρομαι μου είναι στην καβάλα και να μιλάς την γάνθη Θέλω να μην κάνω αυτό λάθος Της Λάρισας κινούσες το Βόλο ή το Ανάποδο Και μετά το επαναλάμβανε και μετά λέει Λαΐ της Λάρισας που είσαι να δεις τη Λαοθάλασσα στο Βόλο Έτσι το διόρθωσες Κάπως έτσι Σήμερα το προγελή εις όλες βρέθηκαν στην Προγελική Πολδεμιά Μου είπαν ότι ήμουν αυτό από στολή Θέλω να μην κάνω αυτό λάθος Συμβένουν όμως μερικα...,λαθ πολη πεις συμβε αλλ πεις χαιρομα καβαλ μιλ γανθ λαθ λαρισ κινουσ βολο αναποδ επαναλαμβαν λαρισ δεις λαοθαλασσ βολο διορθωσ καπω σημερ προγελ εις βρεθηκ προγελικ πολδεμι ειπ στολ λαθ συμβεν μερικ,1200000,51800,1547,8503,2093,66,91,2023,5,2023Q2,63943,5.329,4.317,18181.8,0,3,-1.0,negative,ουδέτερο
7230882061215698203,2023-05-08,«Γιατί θα ιδιωτικοποιήσει το νερό;» #KyriakosMitsotakis ,"Έχεις απέναντήσει τον κυριακό Μετσοτάκη. Τι ερώτηση θα του έκανες? Θέλω να το ρωτήσω πώς πήρε την απόφαση να ιδιωτικοποιήσει το νερό. Δηλαδή, τι έφτεξε και έπρεπε να περάσουμε και σε αυτό. Βάλτε τα ίδια. Λοιπόν, θα το ξαναπω και στο TikTok. Το νερό δεν ιδιωτικοποιείται. Τελεία και παύλα. Δεν ξέρω πόσο πιο καθαρά μπορώ να το πω. Αλλά πρέπει να μας πω ότι στεναχωριέμαι ιδιαίτερα που αυτό το μεγάλο ψέμα έχει περάσει σε ένα μεγάλο κομμάτι της κοινωνίας. Αλλά αυτή είναι η αλήθεια.",απεναντησε κυριακ μετσοτακ ερωτησ εκαν ρωτησ πηρε αποφασ ιδιωτικοποιησε νερο εφτεξ επρεπ περασ βαλτ ξαναπ tiktok νερο ιδιωτικοποιειτα τελει παυλ καθαρ στεναχωριεμα ιδιαιτερ μεγαλ ψεμα περασε μεγαλ κομματ κοινων αληθει,2000000,72300,1874,2920,3312,28,84,2023,5,2023Q2,80406,4.02,3.615,71428.6,0,1,-1.0,negative,ουδέτερο
7231234855936216346,2023-05-09,12 ημέρες για τις εκλογές #BTS #KyriakosMitsotakis #TikTokDocumentary ,"Είμαι έτοιμη η συνέντευξη. Να βάσουμε και τη φοραφία. Είναι μια φοραφία η οποία αναδεικνύει η τύπου του κοτάμου. Προς τα παράδειγμα, κερδίσαμε ένα πέραντι, ανέλαβα εγώ την εκτέλαιση. Είχα χάσει ένα πέραντι κάποτε και κάποιος το έστειλε. Καλύτερο μου φίλο κάποτε, μονήμος με τρολάρι για το χαμένο πέραντι. Έβαλα και ήχο στο βίντεο. Και επιτέλους πήρα την εκδική συμβουλή. Υπάρχουν δραστικές συζητήσεις, συμμετέχουν άνθρωποι που είναι σχετικοί με το θέμα. Υπάρχουν ερωτήσεις στις οποίες επιχειρώ να απαντήσω όσο καλύτερα μπορώ. Υπάρχουν φωτογραφίες, πανερδέι. Εκεί χειρότερα.",ετοιμ συνεντευξ βασ φοραφι φοραφι αναδεικνυε τυπ κοταμ παραδειγμ κερδισαμ περαντ ανελαβ εκτελαισ χασε περαντ καποτ εστειλ καλυτερ φιλο καποτ μονημ τρολαρ χαμεν περαντ εβαλ ηχο βιντε επιτελ πηρα εκδικ συμβουλ δραστικ συζητησ συμμετεχ ανθρωπ σχετικ ερωτησ επιχειρ απαντησ καλυτερ φωτογραφ πανερδε χειροτερ,1300000,64900,1226,9439,3456,68,86,2023,5,2023Q2,79021,6.079,4.992,19117.6,1,1,0.0,neutral,ουδέτερο
